course_id,theme_id,problem_type,user_id,problem_duration
course-v1:spbu+SOCLAB+spring_2018,27688ee203c144bb83cff0cceab9a483,graded,237133,0.0
course-v1:spbu+SOCLAB+spring_2018,27688ee203c144bb83cff0cceab9a483,graded,243054,3413.961074
course-v1:spbu+SOCLAB+spring_2018,27688ee203c144bb83cff0cceab9a483,graded,259731,0.0
course-v1:spbu+SOCLAB+spring_2018,27688ee203c144bb83cff0cceab9a483,graded,394310,1356928.191434
course-v1:spbu+SOCLAB+spring_2018,27688ee203c144bb83cff0cceab9a483,graded,444404,10597.189139
course-v1:spbu+SOCLAB+spring_2018,27688ee203c144bb83cff0cceab9a483,graded,467046,98839.141027
course-v1:spbu+SOCLAB+spring_2018,27688ee203c144bb83cff0cceab9a483,graded,486614,52.117626
course-v1:spbu+SOCLAB+spring_2018,27688ee203c144bb83cff0cceab9a483,graded,493875,2130866.546675
course-v1:spbu+SOCLAB+spring_2018,27688ee203c144bb83cff0cceab9a483,graded,554852,268759.510006
course-v1:spbu+SOCLAB+spring_2018,27688ee203c144bb83cff0cceab9a483,graded,559517,342453.019686
course-v1:spbu+SOCLAB+spring_2018,27688ee203c144bb83cff0cceab9a483,graded,559616,173871.622048
course-v1:spbu+SOCLAB+spring_2018,27688ee203c144bb83cff0cceab9a483,graded,595666,1682097.1234219996
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,22331,43.895402
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,48168,1356731.812023
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,56215,37.505438
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,185925,636291.866187
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,237133,43.895402
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,243054,187574.567311
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,259731,823866.4334979999
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,350494,37.505438
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,444404,37.505438
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,467046,43.895402
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,486614,21.947701
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,492510,150.021752
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,493875,448717.298876
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,554852,1356731.812023
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,559517,1356731.812023
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,559616,286.373476
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,583886,447547.569259
course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,ungraded,595666,412184.791191
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,graded,22331,3697394.864696
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,graded,28864,13865230.742609996
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,graded,48168,1848697.432348
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,graded,56215,12940882.026435997
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,graded,154690,3697394.864696
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,graded,185925,1848697.432348
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,graded,237133,4621743.58087
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,graded,259731,10167835.877914
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,graded,350494,1848697.432348
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,graded,444404,1848697.432348
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,graded,595666,7394789.729392
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,ungraded,22331,3697394.864696
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,ungraded,28864,6183604.536992
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,ungraded,48168,1545901.134248
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,ungraded,56215,924351.1071799999
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,ungraded,154690,3697394.864696
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,ungraded,185925,1545901.134248
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,ungraded,237133,2375183.699182
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,ungraded,259731,5562052.118918
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,ungraded,350494,1853713.925408
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,ungraded,444404,932065.2602509999
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,ungraded,595666,7410749.551266
course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,ungraded,22331,0.0
course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,ungraded,28864,6765066.494374
course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,ungraded,48168,0.0
course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,ungraded,56215,3382533.247187
course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,ungraded,154690,0.0
course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,ungraded,237133,0.0
course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,ungraded,350494,3382533.247187
course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,ungraded,444404,3382533.247187
course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,ungraded,467046,6765066.494374
course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,ungraded,554852,0.0
course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,ungraded,559517,0.0
course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,ungraded,583886,0.0
course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,ungraded,595666,3382533.247187
course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,ungraded,22331,0.0
course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,ungraded,28864,0.0
course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,ungraded,56215,0.0
course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,ungraded,154690,0.0
course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,ungraded,237133,0.0
course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,ungraded,350494,0.0
course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,ungraded,444404,0.0
course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,ungraded,467046,0.0
course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,ungraded,554852,0.0
course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,ungraded,559517,0.0
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,22331,143140.725544
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,28864,52.339407
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,48168,3.461323
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,56215,387203.774431
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,185925,71570.362772
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,237133,606184.251051
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,243054,214711.08831599998
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,259731,887701.596876
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,350494,186040.766161
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,444404,48020.310277
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,453625,21.384798
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,467046,52.682424
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,486614,558122.298483
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,488714,7.128266
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,492510,0.0
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,493875,143140.725544
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,554852,14.256532
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,559517,10.383969
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,559616,1807207.801136
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,583886,544550.731322
course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,ungraded,595666,606184.251051
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,graded,22331,29.679214
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,graded,28864,14.839607
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,graded,48168,14.839607
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,graded,56215,29.679214
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,graded,185925,14.839607
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,graded,237133,29.679214
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,graded,259731,29.679214
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,graded,350494,14.839607
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,graded,444404,14.839607
course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,ungraded,22331,6765066.494374
course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,ungraded,28864,0.0
course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,ungraded,48168,3382533.247187
course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,ungraded,56215,0.0
course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,ungraded,154690,6765066.494374
course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,ungraded,237133,0.0
course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,ungraded,350494,0.0
course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,ungraded,444404,0.0
course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,ungraded,467046,0.0
course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,ungraded,554852,0.0
course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,ungraded,559517,6765066.494374
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,graded,22331,29.679214
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,graded,28864,14.839607
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,graded,48168,29.679214
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,graded,56215,133.556463
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,graded,154690,29.679214
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,graded,185925,14.839607
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,graded,237133,29.679214
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,graded,259731,44.518821
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,graded,350494,14.839607
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,graded,444404,14.839607
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,graded,595666,0.0
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,ungraded,22331,59.358428
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,ungraded,28864,29.679214
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,ungraded,48168,14.839607
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,ungraded,56215,103.877249
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,ungraded,154690,59.358428
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,ungraded,185925,29.679214
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,ungraded,237133,44.518821
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,ungraded,259731,59.358428
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,ungraded,350494,14.839607
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,ungraded,444404,14.839607
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,ungraded,595666,29.679214
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,22331,1333148.548826
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,28864,1122666.1591510002
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,56215,650647.776016
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,237133,647365.733386
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,243054,2352488.321027
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,259731,426394.845474
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,350494,8519.496729
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,393700,666574.274413
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,394310,2267861.170248
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,444404,1382050.5666089999
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,467046,7202019.438148
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,486614,1890229.1277249996
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,492510,2358033.365089
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,493875,1022613.4489440001
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,554852,13215951.339712013
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,graded,559517,2985142.46629
