course_id,theme_id,user_id,problem_duration_graded,problem_duration_ungraded,messagiesNum,video_duration
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,350494.0,0.0,444.08159,0.0,852.2806210000001
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,377523.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,444404.0,0.0,159.730423,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,474731.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,6a2492000afc4074b8e4a64c42a08820,595666.0,0.0,0.0,0.0,760.485287
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,22331.0,0.0,0.0,0.0,1416.210707
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,28864.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,48168.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,56215.0,0.0,0.0,0.0,1408.763396
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,125037.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,174599.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,185925.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,237133.0,0.0,0.0,0.0,939.65424
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,245335.0,0.0,0.0,0.0,381.84463800000003
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,259731.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,350494.0,0.0,0.0,0.0,448.834739
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,444404.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,474731.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,22331.0,0.0,0.0,0.0,1234.164369
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,28864.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,48168.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,56215.0,0.0,0.0,0.0,1240.461745
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,65134.0,0.0,19.268399,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,125037.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,154690.0,0.0,0.0,0.0,211.432302
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,174599.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,185925.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,237133.0,0.0,14.839607,0.0,523.416167
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,259731.0,0.0,0.0,0.0,15.20597
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,350494.0,0.0,0.0,0.0,505.239417
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,444404.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,474731.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,595666.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,14608.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,22331.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,28864.0,450660.456324,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,43269.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,46695.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,56215.0,442.67861500000004,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,65134.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,84918.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,87206.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,125037.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,126586.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,174599.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,218962.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,237133.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,238800.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,241322.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,243054.0,1941516.308616,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,244570.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,245335.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,246122.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,257848.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,259731.0,1249.675768,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,259991.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,286090.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,325786.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,327153.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,336733.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,337692.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,349943.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,350494.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,379030.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,393700.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,394310.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,406371.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,410357.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,412103.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,443800.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,444404.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,449968.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,455173.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,467046.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,476294.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,478155.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,486614.0,48568.85057700002,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,492510.0,2998632.5510680005,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,493875.0,226616.0789600001,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,536915.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,554852.0,2737.928511999999,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,556103.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,559517.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,559616.0,8429.075487,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,583886.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,591421.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,595666.0,129793.75738399998,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,22331.0,0.0,0.0,0.0,1294.2906619999999
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,28864.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,48168.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,56215.0,0.0,39.879096,0.0,1293.36282
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,65134.0,0.0,19.545268,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,125037.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,154690.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,185925.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,237133.0,0.0,1794.9753,0.0,450.108581
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,257848.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,259731.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,350494.0,0.0,0.0,0.0,177.6232
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,444404.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,474731.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,492667.0,0.0,0.0,0.0,7.592777999999999
course-v1:spbu+SOCLAB+spring_2018,fdeba2be3e3f45c3bb8fbd1c01f41d2d,595666.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,14608.0,0.0,0.0,0.0,636.670015
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,22331.0,0.0,0.0,0.0,1394.756782
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,48168.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,56215.0,0.0,0.0,0.0,1393.770667
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,125037.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,185925.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,286090.0,0.0,0.0,0.0,930.85703
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,336733.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,350494.0,0.0,0.0,0.0,951.976993
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,444404.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,467046.0,0.0,0.0,0.0,828.596773
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,554852.0,0.0,52.484445,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,559517.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,559616.0,0.0,112.83178,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,583886.0,0.0,155.944343,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,14608.0,0.0,0.0,0.0,392.18155200000007
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,18328.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,22331.0,0.0,0.0,0.0,1090.903062
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,28864.0,0.0,51.455148,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,46695.0,0.0,0.0,0.0,2.719237
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,48168.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,49725.0,0.0,0.0,0.0,1067.051831
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,56215.0,0.0,63.320486,0.0,1044.766211
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,65414.0,0.0,0.0,0.0,414.056969
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,69185.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,69983.0,0.0,216.956365,0.0,858.861212
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,81886.0,0.0,0.0,0.0,383.450578
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,84918.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,87206.0,0.0,0.0,0.0,389.96020200000004
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,92131.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,125037.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,154690.0,0.0,0.0,0.0,910.8471999999999
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,174599.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,185925.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,186271.0,0.0,0.0,0.0,695.80635
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,204825.0,0.0,0.0,0.0,1135.449693
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,215452.0,0.0,0.0,0.0,1065.198539
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,218962.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,237133.0,0.0,0.0,0.0,744.062723
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,241322.0,0.0,0.0,0.0,184.639249
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,243054.0,0.0,358.275274,0.0,1454.6131560000003
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,244570.0,0.0,0.0,0.0,1078.71037
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,245335.0,0.0,0.0,0.0,161.32681399999998
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,246122.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,248959.0,0.0,0.0,0.0,803.001955
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,257848.0,0.0,0.0,0.0,79.272085
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,259731.0,0.0,1980037.273552,0.0,836.292103
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,265948.0,0.0,275.81728,0.0,1066.8842089999998
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,269849.0,0.0,0.0,0.0,128.093723
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,270500.0,0.0,0.0,0.0,865.5621020000001
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,275416.0,0.0,0.0,0.0,1063.680365
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,286090.0,0.0,0.0,0.0,854.892844
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,301113.0,0.0,0.0,0.0,186.057502
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,322998.0,0.0,66.00737,0.0,1040.531771
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,323223.0,0.0,0.0,0.0,1067.3245339999999
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,325786.0,0.0,194.904538,0.0,1097.942347
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,326322.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,331002.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,336733.0,0.0,56.543655,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,337692.0,0.0,32.165693,0.0,77.398603
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,344761.0,0.0,0.0,0.0,986.658747
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,349943.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,350494.0,0.0,0.0,0.0,702.717773
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,361020.0,0.0,0.0,0.0,260.197621
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,384054.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,386042.0,0.0,0.0,0.0,572.018921
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,411594.0,0.0,0.0,0.0,856.180799
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,412103.0,0.0,43.665838,0.0,981.0783
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,443800.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,444404.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,453625.0,0.0,5744.453136,0.0,981.291416
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,455173.0,0.0,0.0,0.0,716.6585569999999
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,457377.0,0.0,0.0,0.0,1069.896362
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,457406.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,463021.0,0.0,0.0,0.0,815.243674
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,464758.0,0.0,0.0,0.0,0.0
course-v1:spbu+SOCLAB+spring_2018,0edf9012bff546778914358cd1e48f4e,465205.0,0.0,0.0,0.0,2162.4483440000004
