course_id,theme_id,user_id,messagiesNum
['course-v1:spbu+SOCLAB+spring_2018'],d9621f23da4a4e5faa6e1315fb730eac,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],27688ee203c144bb83cff0cceab9a483,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],061d8a5b581a45dab40b1ca9405ddf5b,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],f5d3ea1438fc4dc399ef4edc441e892f,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],1434b8d53d444779bc7e5be81a70575b,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],e69c3d2f9bf24dc38f26d516ff72dafc,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],18c7ee896d6a4944a137a99b37fcd249,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],96ba5292ebf640ffbe4b303fb1ff5a31,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],0dece1c2c32046f8a41548f6ad5de4f2,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],1d389a136e47425a8ad238c16cc7b72b,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],bba8998195d74caa9f322aa4524fa8dd,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],cd8a29e227c9475fbc37edaa23cfa9d3,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],6cfbaccd1a0040b387e9a7ed8b4054c7,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],748f4844d7eb4c1ca7ae5d860abdd065,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],b2f78b1f662e4c24952c207d54bf7b9e,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],afc0b0da6f7840099a2b04e41c7095f4,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],1828bcc929d14d6d875e0acbc4c8274d,28864,3
['course-v1:spbu+SOCLAB+spring_2018'],911e79608f9541edb20dd5887ac1e9a8,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],43c190f90262429c9c3c912e16c79233,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],9ea1c781adf7418ea201dfc2037789c5,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],37128eb7bb69401ea9be1638c29b2865,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],967228d4a2224c9e990c44752e1fd8c9,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],30ae45b00f1d4e7f88ef92437564a6fd,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],807a1dcddc7048e7b0fd4116357c6796,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],8d30e64d32f740cebdbff84b90375be8,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],079aad5593e3427dbb753ec869f121a7,28864,3
['course-v1:spbu+SOCLAB+spring_2018'],86c3d90af7b54579870f929880a6f1c3,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],cfd5b0cc8e184b22aee90e03cc383168,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],6a2492000afc4074b8e4a64c42a08820,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],ff886716bfbf4ee3bda294d0c6f5d95e,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],fdeba2be3e3f45c3bb8fbd1c01f41d2d,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],8846cd94c4374878a1bdfc5c3cb5d1e8,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],b442dc12c0a649f1b23173b1833ef380,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],6f18244edbf64f8ab81c1b5378d953f0,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],376d602fdb994d5cb6f8efa7311087ef,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],60bdfe9eac2340b19aefa80bed3df4d9,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],ad35bbd476b34d0a8ad04254ddafc66e,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],939b37206e654f35ae914dd632a9223e,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],c1974eb7d4e94e32be5662c18c100602,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],4a1d9274e3454e30acb5109c58208cb7,28864,0
['course-v1:spbu+SOCLAB+spring_2018'],e3c0abd8380d446c8e9a5fb6b15aeefc,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],f04d53579de84074918a985304a22c84,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],0edf9012bff546778914358cd1e48f4e,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],92dc03a5e8f1422c86b7ad2027051370,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],1941ebda9cf74588a4a381f326435c3c,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],c2a53370f5e44301918c551b8bb2f17c,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],1a17d645abe24d679ca25460fb6198bf,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],34c886e366fa4ab7b6209486bff7b0d6,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],d9621f23da4a4e5faa6e1315fb730eac,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],6c085a02b1b34426963b93e63d2d4f98,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],061d8a5b581a45dab40b1ca9405ddf5b,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],f5d3ea1438fc4dc399ef4edc441e892f,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],1434b8d53d444779bc7e5be81a70575b,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],27688ee203c144bb83cff0cceab9a483,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],18c7ee896d6a4944a137a99b37fcd249,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],1d389a136e47425a8ad238c16cc7b72b,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],0dece1c2c32046f8a41548f6ad5de4f2,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],bba8998195d74caa9f322aa4524fa8dd,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],e69c3d2f9bf24dc38f26d516ff72dafc,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],96ba5292ebf640ffbe4b303fb1ff5a31,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],6cfbaccd1a0040b387e9a7ed8b4054c7,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],748f4844d7eb4c1ca7ae5d860abdd065,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],b2f78b1f662e4c24952c207d54bf7b9e,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],cd8a29e227c9475fbc37edaa23cfa9d3,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],9ea1c781adf7418ea201dfc2037789c5,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],afc0b0da6f7840099a2b04e41c7095f4,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],37128eb7bb69401ea9be1638c29b2865,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],967228d4a2224c9e990c44752e1fd8c9,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],30ae45b00f1d4e7f88ef92437564a6fd,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],1828bcc929d14d6d875e0acbc4c8274d,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],807a1dcddc7048e7b0fd4116357c6796,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],8d30e64d32f740cebdbff84b90375be8,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],cfd5b0cc8e184b22aee90e03cc383168,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],86c3d90af7b54579870f929880a6f1c3,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],911e79608f9541edb20dd5887ac1e9a8,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],43c190f90262429c9c3c912e16c79233,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],8846cd94c4374878a1bdfc5c3cb5d1e8,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],b442dc12c0a649f1b23173b1833ef380,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],6f18244edbf64f8ab81c1b5378d953f0,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],376d602fdb994d5cb6f8efa7311087ef,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],60bdfe9eac2340b19aefa80bed3df4d9,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],079aad5593e3427dbb753ec869f121a7,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],ff886716bfbf4ee3bda294d0c6f5d95e,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],6a2492000afc4074b8e4a64c42a08820,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],fdeba2be3e3f45c3bb8fbd1c01f41d2d,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],c1974eb7d4e94e32be5662c18c100602,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],939b37206e654f35ae914dd632a9223e,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],4a1d9274e3454e30acb5109c58208cb7,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],aa328b4f14cf4af391dd75c92f31db20,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],ad35bbd476b34d0a8ad04254ddafc66e,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],ffc583f1720542a3b2959ae2de6a31aa,56215,0
['course-v1:spbu+SOCLAB+spring_2018'],e3c0abd8380d446c8e9a5fb6b15aeefc,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],f04d53579de84074918a985304a22c84,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],0edf9012bff546778914358cd1e48f4e,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],92dc03a5e8f1422c86b7ad2027051370,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],1941ebda9cf74588a4a381f326435c3c,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],c2a53370f5e44301918c551b8bb2f17c,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],1a17d645abe24d679ca25460fb6198bf,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],34c886e366fa4ab7b6209486bff7b0d6,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],d9621f23da4a4e5faa6e1315fb730eac,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],6c085a02b1b34426963b93e63d2d4f98,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],27688ee203c144bb83cff0cceab9a483,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],061d8a5b581a45dab40b1ca9405ddf5b,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],1434b8d53d444779bc7e5be81a70575b,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],e69c3d2f9bf24dc38f26d516ff72dafc,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],96ba5292ebf640ffbe4b303fb1ff5a31,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],cd8a29e227c9475fbc37edaa23cfa9d3,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],afc0b0da6f7840099a2b04e41c7095f4,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],911e79608f9541edb20dd5887ac1e9a8,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],43c190f90262429c9c3c912e16c79233,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],807a1dcddc7048e7b0fd4116357c6796,243054,0
['course-v1:spbu+SOCLAB+spring_2018'],e3c0abd8380d446c8e9a5fb6b15aeefc,394310,0
['course-v1:spbu+SOCLAB+spring_2018'],1a17d645abe24d679ca25460fb6198bf,394310,3
['course-v1:spbu+SOCLAB+spring_2018'],6c085a02b1b34426963b93e63d2d4f98,394310,0
['course-v1:spbu+SOCLAB+spring_2018'],27688ee203c144bb83cff0cceab9a483,394310,0
['course-v1:spbu+SOCLAB+spring_2018'],96ba5292ebf640ffbe4b303fb1ff5a31,394310,0
['course-v1:spbu+SOCLAB+spring_2018'],c2a53370f5e44301918c551b8bb2f17c,394310,0
['course-v1:spbu+SOCLAB+spring_2018'],e69c3d2f9bf24dc38f26d516ff72dafc,394310,0
['course-v1:spbu+SOCLAB+spring_2018'],cd8a29e227c9475fbc37edaa23cfa9d3,394310,0
['course-v1:spbu+SOCLAB+spring_2018'],cfd5b0cc8e184b22aee90e03cc383168,394310,0
['course-v1:spbu+SOCLAB+spring_2018'],911e79608f9541edb20dd5887ac1e9a8,394310,0
['course-v1:spbu+SOCLAB+spring_2018'],43c190f90262429c9c3c912e16c79233,394310,0
['course-v1:spbu+SOCLAB+spring_2018'],c1974eb7d4e94e32be5662c18c100602,394310,0
['course-v1:spbu+SOCLAB+spring_2018'],ffc583f1720542a3b2959ae2de6a31aa,394310,0
['course-v1:spbu+SOCLAB+spring_2018'],e3c0abd8380d446c8e9a5fb6b15aeefc,492510,0
['course-v1:spbu+SOCLAB+spring_2018'],f04d53579de84074918a985304a22c84,492510,0
['course-v1:spbu+SOCLAB+spring_2018'],0edf9012bff546778914358cd1e48f4e,492510,1
['course-v1:spbu+SOCLAB+spring_2018'],92dc03a5e8f1422c86b7ad2027051370,492510,0
['course-v1:spbu+SOCLAB+spring_2018'],1941ebda9cf74588a4a381f326435c3c,492510,1
['course-v1:spbu+SOCLAB+spring_2018'],c2a53370f5e44301918c551b8bb2f17c,492510,0
['course-v1:spbu+SOCLAB+spring_2018'],1a17d645abe24d679ca25460fb6198bf,492510,1
['course-v1:spbu+SOCLAB+spring_2018'],34c886e366fa4ab7b6209486bff7b0d6,492510,0
['course-v1:spbu+SOCLAB+spring_2018'],d9621f23da4a4e5faa6e1315fb730eac,492510,0
['course-v1:spbu+SOCLAB+spring_2018'],6c085a02b1b34426963b93e63d2d4f98,492510,0
['course-v1:spbu+SOCLAB+spring_2018'],e3c0abd8380d446c8e9a5fb6b15aeefc,488714,0
['course-v1:spbu+SOCLAB+spring_2018'],f04d53579de84074918a985304a22c84,488714,0
['course-v1:spbu+SOCLAB+spring_2018'],0edf9012bff546778914358cd1e48f4e,488714,0
['course-v1:spbu+SOCLAB+spring_2018'],92dc03a5e8f1422c86b7ad2027051370,488714,0
['course-v1:spbu+SOCLAB+spring_2018'],1941ebda9cf74588a4a381f326435c3c,488714,0
['course-v1:spbu+SOCLAB+spring_2018'],c2a53370f5e44301918c551b8bb2f17c,488714,0
['course-v1:spbu+SOCLAB+spring_2018'],1a17d645abe24d679ca25460fb6198bf,488714,0
['course-v1:spbu+SOCLAB+spring_2018'],34c886e366fa4ab7b6209486bff7b0d6,488714,0
['course-v1:spbu+SOCLAB+spring_2018'],d9621f23da4a4e5faa6e1315fb730eac,488714,0
['course-v1:spbu+SOCLAB+spring_2018'],6c085a02b1b34426963b93e63d2d4f98,488714,0
['course-v1:spbu+SOCLAB+spring_2018'],27688ee203c144bb83cff0cceab9a483,488714,0
['course-v1:spbu+SOCLAB+spring_2018'],e3c0abd8380d446c8e9a5fb6b15aeefc,453625,0
['course-v1:spbu+SOCLAB+spring_2018'],f04d53579de84074918a985304a22c84,453625,0
['course-v1:spbu+SOCLAB+spring_2018'],c2a53370f5e44301918c551b8bb2f17c,453625,0
['course-v1:spbu+SOCLAB+spring_2018'],0edf9012bff546778914358cd1e48f4e,453625,0
['course-v1:spbu+SOCLAB+spring_2018'],92dc03a5e8f1422c86b7ad2027051370,453625,0
['course-v1:spbu+SOCLAB+spring_2018'],1941ebda9cf74588a4a381f326435c3c,453625,0
['course-v1:spbu+SOCLAB+spring_2018'],6c085a02b1b34426963b93e63d2d4f98,453625,0
['course-v1:spbu+SOCLAB+spring_2018'],27688ee203c144bb83cff0cceab9a483,453625,0
['course-v1:spbu+SOCLAB+spring_2018'],96ba5292ebf640ffbe4b303fb1ff5a31,453625,0
['course-v1:spbu+SOCLAB+spring_2018'],cd8a29e227c9475fbc37edaa23cfa9d3,453625,0
['course-v1:spbu+SOCLAB+spring_2018'],e3c0abd8380d446c8e9a5fb6b15aeefc,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],f04d53579de84074918a985304a22c84,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],0edf9012bff546778914358cd1e48f4e,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],92dc03a5e8f1422c86b7ad2027051370,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],1941ebda9cf74588a4a381f326435c3c,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],c2a53370f5e44301918c551b8bb2f17c,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],1a17d645abe24d679ca25460fb6198bf,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],34c886e366fa4ab7b6209486bff7b0d6,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],6c085a02b1b34426963b93e63d2d4f98,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],d9621f23da4a4e5faa6e1315fb730eac,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],061d8a5b581a45dab40b1ca9405ddf5b,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],f5d3ea1438fc4dc399ef4edc441e892f,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],1434b8d53d444779bc7e5be81a70575b,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],27688ee203c144bb83cff0cceab9a483,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],e69c3d2f9bf24dc38f26d516ff72dafc,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],18c7ee896d6a4944a137a99b37fcd249,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],96ba5292ebf640ffbe4b303fb1ff5a31,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],1d389a136e47425a8ad238c16cc7b72b,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],0dece1c2c32046f8a41548f6ad5de4f2,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],bba8998195d74caa9f322aa4524fa8dd,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],6cfbaccd1a0040b387e9a7ed8b4054c7,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],cd8a29e227c9475fbc37edaa23cfa9d3,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],b2f78b1f662e4c24952c207d54bf7b9e,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],748f4844d7eb4c1ca7ae5d860abdd065,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],9ea1c781adf7418ea201dfc2037789c5,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],1828bcc929d14d6d875e0acbc4c8274d,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],afc0b0da6f7840099a2b04e41c7095f4,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],37128eb7bb69401ea9be1638c29b2865,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],967228d4a2224c9e990c44752e1fd8c9,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],30ae45b00f1d4e7f88ef92437564a6fd,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],911e79608f9541edb20dd5887ac1e9a8,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],43c190f90262429c9c3c912e16c79233,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],807a1dcddc7048e7b0fd4116357c6796,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],cfd5b0cc8e184b22aee90e03cc383168,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],6f18244edbf64f8ab81c1b5378d953f0,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],8d30e64d32f740cebdbff84b90375be8,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],86c3d90af7b54579870f929880a6f1c3,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],8846cd94c4374878a1bdfc5c3cb5d1e8,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],b442dc12c0a649f1b23173b1833ef380,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],376d602fdb994d5cb6f8efa7311087ef,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],079aad5593e3427dbb753ec869f121a7,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],ff886716bfbf4ee3bda294d0c6f5d95e,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],6a2492000afc4074b8e4a64c42a08820,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],fdeba2be3e3f45c3bb8fbd1c01f41d2d,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],c1974eb7d4e94e32be5662c18c100602,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],939b37206e654f35ae914dd632a9223e,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],4a1d9274e3454e30acb5109c58208cb7,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],aa328b4f14cf4af391dd75c92f31db20,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],ad35bbd476b34d0a8ad04254ddafc66e,237133,0
['course-v1:spbu+SOCLAB+spring_2018'],e3c0abd8380d446c8e9a5fb6b15aeefc,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],f04d53579de84074918a985304a22c84,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],0edf9012bff546778914358cd1e48f4e,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],c2a53370f5e44301918c551b8bb2f17c,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],92dc03a5e8f1422c86b7ad2027051370,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],1941ebda9cf74588a4a381f326435c3c,493875,2
['course-v1:spbu+SOCLAB+spring_2018'],1a17d645abe24d679ca25460fb6198bf,493875,2
['course-v1:spbu+SOCLAB+spring_2018'],34c886e366fa4ab7b6209486bff7b0d6,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],6c085a02b1b34426963b93e63d2d4f98,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],d9621f23da4a4e5faa6e1315fb730eac,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],27688ee203c144bb83cff0cceab9a483,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],e69c3d2f9bf24dc38f26d516ff72dafc,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],96ba5292ebf640ffbe4b303fb1ff5a31,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],0dece1c2c32046f8a41548f6ad5de4f2,493875,2
['course-v1:spbu+SOCLAB+spring_2018'],18c7ee896d6a4944a137a99b37fcd249,493875,2
['course-v1:spbu+SOCLAB+spring_2018'],1d389a136e47425a8ad238c16cc7b72b,493875,2
['course-v1:spbu+SOCLAB+spring_2018'],bba8998195d74caa9f322aa4524fa8dd,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],cd8a29e227c9475fbc37edaa23cfa9d3,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],1828bcc929d14d6d875e0acbc4c8274d,493875,2
['course-v1:spbu+SOCLAB+spring_2018'],afc0b0da6f7840099a2b04e41c7095f4,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],ffc583f1720542a3b2959ae2de6a31aa,493875,0
['course-v1:spbu+SOCLAB+spring_2018'],e3c0abd8380d446c8e9a5fb6b15aeefc,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],f04d53579de84074918a985304a22c84,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],0edf9012bff546778914358cd1e48f4e,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],92dc03a5e8f1422c86b7ad2027051370,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],1941ebda9cf74588a4a381f326435c3c,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],c2a53370f5e44301918c551b8bb2f17c,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],1a17d645abe24d679ca25460fb6198bf,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],d9621f23da4a4e5faa6e1315fb730eac,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],34c886e366fa4ab7b6209486bff7b0d6,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],1434b8d53d444779bc7e5be81a70575b,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],061d8a5b581a45dab40b1ca9405ddf5b,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],f5d3ea1438fc4dc399ef4edc441e892f,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],18c7ee896d6a4944a137a99b37fcd249,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],1d389a136e47425a8ad238c16cc7b72b,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],bba8998195d74caa9f322aa4524fa8dd,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],e69c3d2f9bf24dc38f26d516ff72dafc,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],96ba5292ebf640ffbe4b303fb1ff5a31,154690,0
['course-v1:spbu+SOCLAB+spring_2018'],6cfbaccd1a0040b387e9a7ed8b4054c7,154690,0
