problem_duration_graded,problem_duration_ungraded,messagiesNum,video_duration
0.0,0.0,0.0002727574593235615,0.0
639.887342,0.0,0.0003320525591765097,0.0
1068.2572460000001,0.0,0.00010673117973530668,0.0
13889.233462,0.0,0.0003439115791470993,0.0
1680.2238559999998,0.0,8.301313979412742e-05,0.0
0.0,18.018102,0.0001897443195294341,1418.601721
0.0,135.60084799999998,0.00020160333950002373,1176.8607539999998
0.0,2.391006,0.00014230823964707557,1412.352582
0.0,3.3768589999999996,9.487215976471705e-05,0.0
0.0,283.70669,0.0003439115791470993,539.46038
0.0,0.0,3.5577059911768894e-05,111.445982
0.0,0.0,5.929509985294815e-05,17.765372
0.0,444.08159000000006,0.0001541672596176652,858.761967
0.0,159.730423,0.0001541672596176652,0.0
0.0,0.0,0.0,763.4974119999998
0.0,0.0,0.0003439115791470993,1416.210707
0.0,0.0,0.00028461647929415115,1408.763396
0.0,0.0,0.00017788529955884447,939.6542400000001
0.0,0.0,7.115411982353779e-05,728.263407
0.0,0.0,0.0002371803994117926,448.83473899999996
0.0,0.0,0.00021346235947061336,1234.1643689999999
0.0,0.0,5.929509985294815e-05,1243.829451
0.0,19.268399,0.0,0.0
0.0,0.0,0.0003439115791470993,280.741265
0.0,14.839607,0.00029647549926474075,523.416167
0.0,0.0,0.0001541672596176652,15.20597
0.0,0.0,5.929509985294815e-05,505.239417
442.678615,0.0,0.0003083345192353304,0.0
1249.675768,0.0,8.301313979412742e-05,0.0
2737.928511999999,0.0,0.00014230823964707557,0.0
8429.075487,0.0,0.00028461647929415115,0.0
0.0,0.0,0.00016602627958825484,1294.290662
0.0,39.879096000000004,0.00017788529955884447,1293.3628199999998
0.0,19.545268,3.5577059911768894e-05,0.0
0.0,1794.9753,0.00016602627958825484,450.10858099999996
0.0,0.0,0.00024903941938238223,177.6232
0.0,0.0,1.1859019970589631e-05,22.763793
0.0,0.0,0.00017788529955884447,636.670015
0.0,0.0,0.0003320525591765097,1394.756782
0.0,0.0,0.00032019353920592,1393.770667
0.0,0.0,0.00016602627958825484,930.8570300000001
0.0,0.0,0.00016602627958825484,951.976993
0.0,0.0,0.00016602627958825484,828.5967730000001
0.0,52.484444999999994,0.00014230823964707557,0.0
0.0,112.83178000000001,0.0002371803994117926,0.0
0.0,155.944343,1.1859019970589631e-05,0.0
0.0,0.0,0.00010673117973530668,674.699976
0.0,0.0,0.00010673117973530668,1090.9030619999999
0.0,51.455148,0.0003083345192353304,0.0
0.0,0.0,3.5577059911768894e-05,134.018117
0.0,0.0,0.0002727574593235615,1067.051831
0.0,63.320485999999995,0.0002727574593235615,1053.149865
0.0,0.0,0.00013044921967648594,418.171721
0.0,216.95636499999998,0.00013044921967648594,858.8612119999999
0.0,0.0,2.3718039941179262e-05,393.99035
0.0,0.0,0.00017788529955884447,421.727601
0.0,0.0,0.0002727574593235615,910.8472
0.0,0.0,0.0002727574593235615,695.80635
0.0,0.0,0.00021346235947061336,1135.449693
0.0,0.0,0.0002608984393529719,1065.198539
0.0,0.0,0.0002727574593235615,744.062723
0.0,0.0,0.0003439115791470993,184.639249
0.0,358.275274,7.115411982353779e-05,1475.4064759999999
0.0,0.0,0.0003083345192353304,1078.71037
0.0,0.0,0.0003439115791470993,161.32681399999996
0.0,0.0,0.00017788529955884447,1512.4422710000006
0.0,0.0,0.00010673117973530668,162.12458999999998
0.0,275.81728,0.0002371803994117926,1191.6921730000001
0.0,0.0,0.00014230823964707557,128.093723
0.0,0.0,0.00032019353920592,922.2124689999999
0.0,0.0,0.0,1068.656468
0.0,0.0,0.00017788529955884447,854.892844
0.0,0.0,0.000225321379441203,416.83648900000003
0.0,66.00737,0.00024903941938238223,1261.041846
0.0,0.0,0.00017788529955884447,1067.324534
0.0,194.904538,4.7436079882358525e-05,1097.9423470000002
0.0,56.543655,0.00029647549926474075,0.0
0.0,32.165693,0.0002371803994117926,77.39860300000001
0.0,0.0,0.00028461647929415115,1408.255643
0.0,0.0,0.00028461647929415115,702.7177730000001
0.0,0.0,0.00013044921967648594,268.96310600000004
0.0,0.0,0.00021346235947061336,759.2226799999999
0.0,0.0,0.0002727574593235615,856.180799
