course_id,isPlaying,theme_id,time,user_id,video_id
course-v1:spbu+SOCLAB+spring_2018,False,c2a53370f5e44301918c551b8bb2f17c,2018-02-15T07:58:54.089338+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:01:55.986220+00:00,243054,8d7491995bfe4987938fef48e6039678
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:03:30.864462+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:05:18.262414+00:00,243054,8d7491995bfe4987938fef48e6039678
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:05:28.748728+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:05:47.343743+00:00,243054,8d7491995bfe4987938fef48e6039678
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:06:59.615709+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:07:16.680521+00:00,243054,8d7491995bfe4987938fef48e6039678
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:07:58.277206+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:09:58.458511+00:00,243054,8d7491995bfe4987938fef48e6039678
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:11:55.205998+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:12:02.229583+00:00,243054,8d7491995bfe4987938fef48e6039678
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:12:31.279616+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:12:31.319022+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:12:47.923592+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:12:51.149238+00:00,243054,f2af893c0f17438b9a61bf75927a80d3
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:12:53.845341+00:00,243054,f2af893c0f17438b9a61bf75927a80d3
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:13:23.588395+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:13:36.451277+00:00,243054,f2af893c0f17438b9a61bf75927a80d3
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:13:58.064024+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:14:17.963720+00:00,243054,f2af893c0f17438b9a61bf75927a80d3
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:15:32.916472+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:16:58.336542+00:00,243054,f2af893c0f17438b9a61bf75927a80d3
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:17:33.326636+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:18:43.349525+00:00,243054,f2af893c0f17438b9a61bf75927a80d3
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:18:59.453103+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:20:53.901667+00:00,243054,f2af893c0f17438b9a61bf75927a80d3
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:21:26.125001+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:21:37.851492+00:00,243054,f2af893c0f17438b9a61bf75927a80d3
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:22:09.465937+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:23:25.833501+00:00,243054,f2af893c0f17438b9a61bf75927a80d3
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:23:40.120495+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:25:46.519519+00:00,243054,f2af893c0f17438b9a61bf75927a80d3
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:26:51.358235+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:29:00.348303+00:00,243054,f2af893c0f17438b9a61bf75927a80d3
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:29:16.234988+00:00,243054,f2af893c0f17438b9a61bf75927a80d3
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:29:16.236497+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:29:16.265535+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:29:17.137156+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:29:19.478222+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:29:24.578124+00:00,243054,9aa3d98c391949ce9259cd21b9323c76
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:29:26.788656+00:00,243054,9aa3d98c391949ce9259cd21b9323c76
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:30:23.340059+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:33:06.419112+00:00,243054,9aa3d98c391949ce9259cd21b9323c76
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:34:19.354540+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:35:40.422392+00:00,243054,9aa3d98c391949ce9259cd21b9323c76
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:36:46.934062+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:38:53.227737+00:00,243054,9aa3d98c391949ce9259cd21b9323c76
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:40:05.996318+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:41:48.018182+00:00,243054,9aa3d98c391949ce9259cd21b9323c76
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:42:27.559763+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:43:40.087583+00:00,243054,9aa3d98c391949ce9259cd21b9323c76
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:45:32.328996+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:47:02.066000+00:00,243054,9aa3d98c391949ce9259cd21b9323c76
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:47:43.764012+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:48:27.374910+00:00,243054,9aa3d98c391949ce9259cd21b9323c76
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:49:04.043267+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:52:17.683218+00:00,243054,9aa3d98c391949ce9259cd21b9323c76
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:54:37.888718+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:57:13.878197+00:00,243054,9aa3d98c391949ce9259cd21b9323c76
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:59:23.971458+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:59:24.151931+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T08:59:36.187261+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T09:05:55.081220+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,False,92dc03a5e8f1422c86b7ad2027051370,2018-02-15T09:05:59.659856+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,False,92dc03a5e8f1422c86b7ad2027051370,2018-02-15T09:07:18.412234+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T09:20:23.407219+00:00,394310,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T10:01:27.276856+00:00,394310,
course-v1:spbu+SOCLAB+spring_2018,False,c2a53370f5e44301918c551b8bb2f17c,2018-02-15T11:05:54.239476+00:00,28864,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T12:11:52.821367+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T12:12:04.446282+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,f04d53579de84074918a985304a22c84,2018-02-15T12:12:16.066899+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,f04d53579de84074918a985304a22c84,2018-02-15T12:14:25.584317+00:00,492510,8c2607168ea446948ae65b6ca1c5dd46
course-v1:spbu+SOCLAB+spring_2018,False,f04d53579de84074918a985304a22c84,2018-02-15T12:20:58.547517+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,f04d53579de84074918a985304a22c84,2018-02-15T12:20:58.551710+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,f04d53579de84074918a985304a22c84,2018-02-15T12:21:05.391501+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T12:21:15.718997+00:00,492510,8d7491995bfe4987938fef48e6039678
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T12:25:12.891043+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T12:25:12.897008+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T12:25:17.678183+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T12:25:20.883878+00:00,492510,f2af893c0f17438b9a61bf75927a80d3
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T12:29:31.451532+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T12:29:32.506986+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T12:29:34.254388+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,0edf9012bff546778914358cd1e48f4e,2018-02-15T12:29:40.185153+00:00,492510,9aa3d98c391949ce9259cd21b9323c76
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T12:39:20.674513+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T12:39:20.764528+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T12:39:23.170056+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,0edf9012bff546778914358cd1e48f4e,2018-02-15T12:46:26.048069+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,92dc03a5e8f1422c86b7ad2027051370,2018-02-15T12:46:38.273387+00:00,492510,981497503d944bc7b3314b73b8b55724
course-v1:spbu+SOCLAB+spring_2018,True,92dc03a5e8f1422c86b7ad2027051370,2018-02-15T12:49:36.730040+00:00,492510,981497503d944bc7b3314b73b8b55724
course-v1:spbu+SOCLAB+spring_2018,True,92dc03a5e8f1422c86b7ad2027051370,2018-02-15T12:49:39.331281+00:00,492510,981497503d944bc7b3314b73b8b55724
course-v1:spbu+SOCLAB+spring_2018,True,92dc03a5e8f1422c86b7ad2027051370,2018-02-15T12:49:47.004029+00:00,492510,981497503d944bc7b3314b73b8b55724
course-v1:spbu+SOCLAB+spring_2018,False,92dc03a5e8f1422c86b7ad2027051370,2018-02-15T12:53:04.856626+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,92dc03a5e8f1422c86b7ad2027051370,2018-02-15T12:53:04.858471+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,92dc03a5e8f1422c86b7ad2027051370,2018-02-15T12:53:08.132602+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,92dc03a5e8f1422c86b7ad2027051370,2018-02-15T12:56:53.858033+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,1941ebda9cf74588a4a381f326435c3c,2018-02-15T12:57:15.204163+00:00,492510,3254882c8c1e4746bb73d1fe1a8a96e1
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T12:58:55.339906+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,1941ebda9cf74588a4a381f326435c3c,2018-02-15T12:58:56.111029+00:00,492510,3254882c8c1e4746bb73d1fe1a8a96e1
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T12:59:01.139388+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:01:13.809046+00:00,492510,3254882c8c1e4746bb73d1fe1a8a96e1
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:02:04.501631+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:02:22.018247+00:00,492510,3254882c8c1e4746bb73d1fe1a8a96e1
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:03:42.364879+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:05:41.473900+00:00,492510,3254882c8c1e4746bb73d1fe1a8a96e1
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:05:44.935710+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:05:45.180238+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:05:59.269744+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:06:02.141262+00:00,492510,52db0348655446b3ad91121f846c9621
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:11:54.637018+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:11:54.638821+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:11:57.681108+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:12:03.239312+00:00,492510,237d874622544d6d8fd13cc0e045cb9b
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:12:27.969122+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:19:39.637193+00:00,492510,237d874622544d6d8fd13cc0e045cb9b
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:27:37.651951+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:27:37.692481+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:27:40.976583+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:27:45.765847+00:00,492510,3839bddeae504e4e8c47c25ee422cf3b
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:27:55.954100+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,True,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:27:56.477337+00:00,492510,3839bddeae504e4e8c47c25ee422cf3b
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:32:44.884394+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:32:44.893964+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:33:00.484594+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:34:58.762764+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,c2a53370f5e44301918c551b8bb2f17c,2018-02-15T13:35:11.493440+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,c2a53370f5e44301918c551b8bb2f17c,2018-02-15T13:35:29.252694+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,c2a53370f5e44301918c551b8bb2f17c,2018-02-15T13:35:33.481984+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,1941ebda9cf74588a4a381f326435c3c,2018-02-15T13:35:46.309097+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,c2a53370f5e44301918c551b8bb2f17c,2018-02-15T13:35:53.519664+00:00,492510,
course-v1:spbu+SOCLAB+spring_2018,False,92dc03a5e8f1422c86b7ad2027051370,2018-02-15T13:48:27.848289+00:00,243054,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T13:59:23.982944+00:00,488714,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T13:59:35.755579+00:00,488714,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T14:48:51.454744+00:00,453625,
course-v1:spbu+SOCLAB+spring_2018,False,f04d53579de84074918a985304a22c84,2018-02-15T15:55:06.294404+00:00,488714,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T15:55:10.854529+00:00,488714,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T15:56:49.395498+00:00,488714,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T15:57:27.970476+00:00,488714,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T15:57:46.031150+00:00,488714,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T15:59:04.001358+00:00,488714,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T15:59:52.983026+00:00,488714,
course-v1:spbu+SOCLAB+spring_2018,False,e3c0abd8380d446c8e9a5fb6b15aeefc,2018-02-15T16:00:09.798365+00:00,488714,
